,population,gdp,carbon_intensity_elec,electricity_demand,electricity_generation,fossil_electricity,fossil_share_elec,greenhouse_gas_emissions,net_elec_imports,per_capita_electricity,renewables_electricity,gdp_per_capita,clusters,cluster
2923,47976540.0,301087000000.0,353.402,170.45,173.57,85.93,49.507,61.34,-3.12,3617.81,9.65,6275.713088105144,0,pink
2924,47605644.0,335257000000.0,350.166,175.26,180.2,89.52,49.678,63.1,-4.94,3785.265,9.27,7042.379260744798,0,pink
2925,47261960.0,381078000000.0,312.988,176.69,182.02,83.22,45.72,56.97,-5.33,3851.3,11.78,8063.101911135298,0,pink
2926,46912616.0,399366000000.0,317.734,177.56,185.91,84.75,45.587,59.07,-8.35,3962.9,12.4,8512.976551979109,0,pink
2927,46592552.0,436787000000.0,345.391,182.79,193.23,90.09,46.623,66.74,-10.44,4147.229,12.92,9374.609916194331,0,pink
2928,46313064.0,480581000000.0,357.143,186.97,196.14,93.13,47.481,70.05,-9.17,4235.09,10.47,10376.791308819473,0,pink
2929,46062936.0,499592000000.0,359.383,185.85,192.58,90.92,47.212,69.21,-6.73,4180.802,11.82,10845.856634062578,0,pink
2930,45863884.0,431074000000.0,353.819,169.35,173.62,78.58,45.26,61.43,-4.27,3785.55,12.12,9398.985921035384,0,pink
2931,45683024.0,439430000000.0,352.77,184.76,188.82,86.28,45.694,66.61,-4.06,4133.264,13.39,9619.109277879676,0,pink
2932,45516136.0,471221000000.0,368.505,188.66,194.95,93.5,47.961,71.84,-6.29,4283.097,11.2,10352.833992762478,0,pink
2933,45406228.0,472339000000.0,380.672,186.89,198.36,96.99,48.896,75.51,-11.47,4368.564,11.23,10402.515707757097,0,pink
2934,45307104.0,472223000000.0,386.402,183.82,193.71,95.39,49.244,74.85,-9.89,4275.489,15.11,10422.714283393616,0,pink
2935,45148072.0,441259000000.0,359.325,173.55,181.98,83.42,45.84,65.39,-8.43,4030.737,10.17,9773.595647672397,0,pink
2936,44982568.0,398132000000.0,325.414,160.29,161.64,66.91,41.394,52.6,-1.35,3593.392,7.1,8850.806383486153,0,pink
2937,44833568.0,407348000000.0,350.915,159.11,162.86,72.66,44.615,57.15,-3.75,3632.546,9.25,9085.781439478562,0,pink
2938,44657260.0,417634000000.0,298.536,149.24,154.42,57.96,37.534,46.1,-5.18,3457.893,10.88,9351.984425376748,0,pink
2939,44446952.0,431320000000.0,299.88,152.16,158.23,60.81,38.431,47.45,-6.07,3559.974,13.02,9704.152491716415,0,pink
2940,3275338.0,153035000000.0,489.877,37.54,37.54,37.54,100.0,18.39,0.0,11461.412,0.0,46723.42213231123,0,pink
2941,3454204.0,169106000000.0,489.896,40.58,40.58,40.58,100.0,19.88,0.0,11748.004,0.0,48956.57581312511,0,pink
2942,3633665.0,187899000000.0,490.009,44.04,44.04,44.04,100.0,21.58,0.0,12119.994,0.0,51710.60072956643,0,pink
2943,3813452.0,221795000000.0,490.103,46.48,46.48,46.48,100.0,22.78,0.0,12188.432,0.0,58161.21456360274,0,pink
2944,3993346.0,263839000000.0,489.953,49.27,49.27,49.27,100.0,24.14,0.0,12338.024,0.0,66069.65687421025,0,pink
2945,4280995.0,300624000000.0,489.921,57.05,57.05,57.05,100.0,27.95,0.0,13326.341,0.0,70222.92714660961,0,pink
2946,4898956.0,359087000000.0,489.962,62.76,62.76,62.76,100.0,30.75,0.0,12810.893,0.0,73298.67833064841,0,pink
2947,5872640.0,403039000000.0,489.937,74.03,74.03,74.03,100.0,36.27,0.0,12605.915,0.0,68629.95177637314,0,pink
2948,6988687.0,452209000000.0,490.008,77.06,77.06,77.06,100.0,37.76,0.0,11026.392,0.0,64705.8596271374,0,pink
2949,7992658.0,465465000000.0,489.929,82.91,82.91,82.9,99.988,40.62,0.0,10373.271,0.01,58236.57161359838,0,pink
2950,8481775.0,513347000000.0,489.868,88.33,88.33,88.31,99.977,43.27,0.0,10414.094,0.02,60523.53428380263,0,pink
2951,8575210.0,583590000000.0,489.809,93.2,93.22,93.19,99.968,45.66,-0.02,10870.871,0.03,68055.47619241978,0,pink
2952,8664976.0,623215000000.0,489.935,99.82,99.85,99.83,99.98,48.92,-0.03,11523.402,0.02,71923.45368296461,0,pink
2953,8751853.0,650352000000.0,489.604,103.39,103.41,103.33,99.923,50.63,-0.02,11815.783,0.08,74310.20607864414,0,pink
2954,8835957.0,668160000000.0,488.729,109.54,109.57,109.26,99.717,53.55,-0.03,12400.468,0.31,75618.29465670782,0,pink
2955,8916909.0,691538000000.0,488.811,119.75,119.76,119.45,99.741,58.54,-0.01,13430.663,0.31,77553.55583420218,0,pink
2956,8994266.0,709426000000.0,488.798,122.48,121.85,121.53,99.737,59.56,0.63,13547.52,0.32,78875.36348157816,0,pink
2957,9068297.0,726265000000.0,487.435,126.44,126.54,125.79,99.407,61.68,-0.1,13954.108,0.75,80088.3561709547,0,pink
2958,9140172.0,734906000000.0,485.422,127.9,127.93,126.61,98.968,62.1,-0.03,13996.454,1.32,80403.95738723516,0,pink
2959,58850044.0,1889460000000.0,483.199,388.55,374.38,279.34,74.614,180.9,14.17,6361.593,9.98,32106.34812779409,2,dark purple
2960,59092016.0,1939160000000.0,486.728,392.77,382.37,282.72,73.939,186.11,10.4,6470.755,9.56,32815.93912788489,2,dark purple
2961,59355688.0,1983810000000.0,481.565,393.01,384.6,285.62,74.264,185.21,8.41,6479.582,11.13,33422.40763850635,2,dark purple
2962,59649800.0,2050650000000.0,493.577,397.62,395.46,296.15,74.887,195.19,2.16,6629.695,10.62,34378.15382448893,2,dark purple
2963,59995852.0,2100500000000.0,494.825,398.78,391.29,297.15,75.941,193.62,7.49,6521.951,14.14,35010.75374344213,2,dark purple
2964,60383740.0,2160950000000.0,493.45,403.74,395.42,296.87,75.077,195.12,8.32,6548.452,16.93,35786.95191785073,2,dark purple
2965,60803700.0,2212970000000.0,511.921,400.96,393.44,299.88,76.22,201.41,7.52,6470.659,18.11,36395.31804807931,2,dark purple
2966,61260680.0,2267380000000.0,513.436,398.19,392.98,310.26,78.951,201.77,5.21,6414.881,19.69,37011.99529616714,2,dark purple
2967,61742152.0,2251040000000.0,515.279,395.86,384.84,310.5,80.683,198.3,11.02,6233.019,21.85,36458.72272155334,2,dark purple
2968,62243384.0,2151650000000.0,471.856,375.94,373.08,278.73,74.711,176.04,2.86,5993.89,25.25,34568.332595798456,2,dark purple
2969,62760048.0,2190780000000.0,483.518,381.57,378.91,290.59,76.691,183.21,2.66,6037.44,26.18,34907.23907668139,2,dark purple
2970,63286360.0,2221720000000.0,463.184,371.28,365.06,260.88,71.462,169.09,6.22,5768.384,35.2,35105.826911201715,2,dark purple
2971,63808728.0,2250910000000.0,485.494,372.75,360.89,249.25,69.065,175.21,11.86,5655.81,41.24,35275.89517220904,2,dark purple
2972,64302296.0,2293920000000.0,459.002,369.81,355.38,231.56,65.158,163.12,14.43,5526.708,53.21,35673.99832814679,2,dark purple
2973,64773504.0,2363950000000.0,424.689,355.73,335.21,206.94,61.734,142.36,20.52,5175.11,64.52,36495.632535179815,2,dark purple
2974,65224368.0,2415780000000.0,370.281,356.45,335.34,182.43,54.402,124.17,21.11,5141.33,82.57,37037.99782314487,2,dark purple
2975,65655204.0,2460060000000.0,325.562,354.03,336.28,181.56,53.991,109.48,17.75,5121.909,82.99,37469.38323426731,2,dark purple
2976,66064808.0,2506600000000.0,297.016,349.86,335.1,165.91,49.511,99.53,14.76,5072.292,98.85,37941.53159424909,2,dark purple
2977,66432996.0,2540210000000.0,282.511,349.61,330.5,155.41,47.023,93.37,19.11,4974.938,110.03,38237.17358765515,2,dark purple
2978,282398560.0,12973800000000.0,532.606,3835.86,3802.1,2697.28,70.942,2025.02,33.76,13463.596,350.93,45941.45239267509,1,purple
2979,285470496.0,13100500000000.0,535.381,3749.6,3727.57,2678.68,71.861,1995.67,22.03,13057.637,280.06,45890.907058920726,1,purple
2980,288350240.0,13334500000000.0,526.745,3865.21,3844.23,2727.83,70.959,2024.93,20.98,13331.809,336.34,46244.10924714334,1,purple
2981,291109824.0,13708800000000.0,531.988,3875.36,3868.94,2756.03,71.235,2058.23,6.42,13290.311,349.18,47091.505919085714,1,purple
2982,293947872.0,14227900000000.0,528.833,3963.26,3951.95,2818.28,71.314,2089.92,11.31,13444.391,345.14,48402.79979982301,1,purple
2983,296842656.0,14703700000000.0,530.549,4059.77,4034.99,2899.96,71.87,2140.76,24.78,13593.026,353.04,49533.64923402383,1,purple
2984,299753088.0,15095900000000.0,521.925,4065.36,4046.94,2878.56,71.129,2112.2,18.42,13500.912,381.16,50361.11587948012,1,purple
2985,302743392.0,15364500000000.0,524.969,4173.82,4142.57,2988.24,72.135,2174.72,31.25,13683.437,347.91,50750.90127813591,1,purple
2986,305694912.0,15319700000000.0,518.419,4140.35,4107.53,2924.21,71.191,2129.42,32.82,13436.697,377.11,50114.34406863795,1,purple
2987,308512032.0,14894300000000.0,496.259,3973.87,3939.82,2725.41,69.176,1955.17,34.05,12770.394,415.56,48277.85776601413,1,purple
2988,311182848.0,15270600000000.0,501.337,4139.92,4113.94,2882.49,70.066,2062.47,25.98,13220.33,424.48,49072.7560922638,1,purple
2989,313876608.0,15509300000000.0,484.122,4126.12,4088.87,2788.93,68.208,1979.51,37.25,13026.999,509.74,49412.09253796957,1,purple
2990,316651328.0,15849600000000.0,470.467,4087.93,4040.67,2779.02,68.776,1901.0,47.26,12760.629,492.32,50053.79292140534,1,purple
2991,319375168.0,16108400000000.0,470.62,4113.49,4055.61,2746.21,67.714,1908.65,57.88,12698.577,520.38,50437.233742605815,1,purple
2992,322033952.0,16482700000000.0,467.311,4149.22,4096.01,2752.01,67.188,1914.11,53.21,12719.186,546.83,51183.11251852103,1,purple
2993,324607776.0,16902600000000.0,447.663,4150.66,4083.99,2730.32,66.854,1828.25,66.67,12581.307,556.49,52070.84133437395,1,purple
2994,327210208.0,17162600000000.0,429.437,4154.06,4087.56,2656.96,65.001,1755.35,66.5,12492.153,624.91,52451.297607438944,1,purple
2995,329791232.0,17596300000000.0,416.784,4108.62,4052.31,2540.17,62.684,1688.94,56.31,12287.501,707.19,53355.87575596916,1,purple
2996,332140032.0,18140600000000.0,412.062,4246.01,4201.55,2661.3,63.341,1731.3,44.46,12649.936,733.17,54617.32477944724,1,purple
2997,3292227.0,42357432320.0,68.091,7.88,7.49,0.49,6.542,0.51,0.39,2275.056,7.0,12865.890571944155,0,pink
2998,3300938.0,40598155264.0,28.384,8.12,9.16,0.06,0.655,0.26,-1.04,2774.969,9.1,12298.975401537382,0,pink
2999,3306446.0,37250879488.0,29.443,7.75,9.51,0.07,0.736,0.28,-1.76,2876.2,9.44,11266.1387749868,0,pink
3000,3310204.0,37483122688.0,30.481,7.83,8.53,0.08,0.938,0.26,-0.7,2576.88,8.45,11323.508366251748,0,pink
3001,3313804.0,39270182912.0,143.599,8.03,5.78,1.01,17.474,0.83,2.25,1744.219,4.77,11850.484492142565,0,pink
3002,3317666.0,41988071424.0,105.82,8.3,7.56,0.9,11.905,0.8,0.74,2278.71,6.66,12655.90671996518,0,pink
3003,3322282.0,43607982080.0,219.378,8.29,5.47,1.87,34.186,1.2,2.82,1646.458,3.6,13125.912273551734,0,pink
3004,3328647.0,46196531200.0,89.44,9.07,9.28,0.97,10.453,0.83,-0.21,2787.919,8.31,13878.471102523035,0,pink
3005,3336131.0,49262288896.0,249.119,9.44,8.51,3.01,35.37,2.12,0.93,2550.859,5.5,14766.293318817516,0,pink
3006,3344161.0,50283110400.0,222.727,10.03,8.8,2.72,30.909,1.96,1.23,2631.452,6.08,15036.091384356196,0,pink
3007,3352653.0,54626336768.0,126.02,10.71,11.03,1.72,15.594,1.39,-0.32,3289.932,9.31,16293.465732361805,0,pink
3008,3361631.0,57402507264.0,198.65,10.82,10.37,2.76,26.615,2.06,0.45,3084.812,7.61,17075.790669469672,0,pink
3009,3371134.0,59760861184.0,262.017,11.16,10.61,3.85,36.287,2.78,0.55,3147.309,6.76,17727.228043738396,0,pink
3010,3381187.0,62296862720.0,149.345,11.24,11.45,2.04,17.817,1.71,-0.21,3386.385,9.41,18424.55407524044,0,pink
3011,3391660.0,64374845440.0,113.619,11.58,12.85,1.64,12.763,1.46,-1.27,3788.705,11.21,18980.335717613205,0,pink
3012,3402820.0,64830132224.0,122.704,12.29,13.61,1.91,14.034,1.67,-1.32,3999.624,11.7,19051.88409143005,0,pink
3013,3413768.0,65763794944.0,94.545,13.0,13.75,1.34,9.745,1.3,-0.75,4027.807,12.41,19264.283613883545,0,pink
3014,3422205.0,67467735040.0,89.123,12.79,14.25,1.32,9.263,1.27,-1.46,4163.982,12.93,19714.697114871844,0,pink
3015,3427044.0,68560711680.0,89.655,13.32,14.5,1.36,9.379,1.3,-1.18,4231.052,13.14,20005.78681802743,0,pink
3016,24925558.0,116876000000.0,507.106,45.61,44.33,38.51,86.871,22.48,1.28,1778.496,5.82,4689.0023485131205,0,pink
3017,25248440.0,119890000000.0,506.785,45.44,44.95,39.05,86.874,22.78,0.49,1780.308,5.9,4748.412179128691,0,pink
3018,25579032.0,122758000000.0,507.178,46.59,46.67,40.55,86.887,23.67,-0.08,1824.541,6.12,4799.16519123945,0,pink
3019,25905912.0,125924000000.0,490.493,46.73,46.81,39.27,83.892,22.96,-0.08,1806.923,7.54,4860.820958551855,0,pink
3020,26234924.0,133131000000.0,475.105,47.33,47.4,38.48,81.181,22.52,-0.07,1806.752,8.92,5074.571590144496,0,pink
3021,26573428.0,140236000000.0,469.874,46.89,46.97,38.13,81.179,22.07,-0.08,1767.555,8.84,5277.301821955376,0,pink
3022,26926824.0,148398000000.0,515.262,43.81,43.9,39.25,89.408,22.62,-0.09,1630.345,4.65,5511.15868696583,0,pink
3023,27309622.0,159983000000.0,516.476,45.59,44.61,40.0,89.666,23.04,0.98,1633.49,4.61,5858.118431664854,0,pink
3024,27726820.0,171678000000.0,512.935,40.3,40.2,35.76,88.955,20.62,0.1,1449.86,4.44,6191.76667212468,0,pink
3025,28167840.0,182698000000.0,494.17,44.55,44.6,38.18,85.605,22.04,-0.05,1583.366,6.42,6486.04933853643,0,pink
3026,28614234.0,195138000000.0,483.053,48.1,49.27,41.16,83.54,23.8,-1.17,1721.87,8.11,6819.612924113223,0,pink
3027,29057456.0,208038000000.0,511.316,49.2,49.93,44.28,88.684,25.53,-0.73,1718.32,5.65,7159.539362289665,0,pink
3028,29503058.0,225107000000.0,498.305,49.48,50.15,43.56,86.859,24.99,-0.67,1699.824,6.59,7629.954833834513,0,pink
3029,29963220.0,243106000000.0,510.267,50.74,51.62,45.97,89.055,26.34,-0.88,1722.779,5.65,8113.480460377757,0,pink
3030,30446542.0,262825000000.0,507.494,51.93,52.71,46.7,88.598,26.75,-0.78,1731.231,6.01,8632.343206660382,0,pink
3031,30949416.0,283821000000.0,497.892,53.26,54.55,47.55,87.168,27.16,-1.29,1762.553,7.0,9170.479985793592,0,pink
3032,31453576.0,305963000000.0,497.321,54.5,56.0,48.75,87.054,27.85,-1.5,1780.402,7.25,9727.447206638764,0,pink
3033,31945680.0,319616000000.0,482.949,57.42,58.06,49.71,85.618,28.04,-0.64,1817.46,8.35,10004.98345942237,0,pink
3034,32449578.0,336875000000.0,507.488,59.04,59.43,53.58,90.156,30.16,-0.39,1831.457,5.85,10381.490939574009,0,pink
3035,24427732.0,330514000000.0,162.782,83.19,83.24,21.04,25.276,13.55,-0.05,3407.603,62.2,13530.277800657055,0,pink
3036,24880210.0,343646000000.0,206.177,87.71,87.74,27.89,31.787,18.09,-0.03,3526.498,59.85,13812.021683096726,0,pink
3037,25330926.0,314346000000.0,206.463,86.79,86.65,27.71,31.979,17.89,0.14,3420.72,58.94,12409.57397293727,0,pink
3038,25782032.0,291683000000.0,213.286,88.86,89.27,29.34,32.867,19.04,-0.41,3462.489,59.93,11313.421688406872,0,pink
3039,26226930.0,346769000000.0,184.7,96.59,96.21,26.84,27.897,17.77,0.38,3668.367,69.37,13221.867751963344,0,pink
3040,26668790.0,384107000000.0,166.683,100.81,101.39,24.93,24.588,16.9,-0.58,3801.822,76.46,14402.86567182088,0,pink
3041,27102084.0,424503000000.0,170.436,107.35,107.9,27.12,25.134,18.39,-0.55,3981.244,80.78,15663.11284401598,0,pink
3042,27525096.0,462973000000.0,174.893,111.3,111.84,29.61,26.475,19.56,-0.54,4063.201,82.23,16820.032162648953,0,pink
3043,27933836.0,489025000000.0,174.208,116.0,116.47,30.5,26.187,20.29,-0.47,4169.495,85.97,17506.54654090473,0,pink
3044,28327896.0,475066000000.0,178.92,116.33,116.7,31.6,27.078,20.88,-0.37,4119.614,85.1,16770.253604432888,0,pink
3045,28715026.0,478283000000.0,205.561,110.77,110.77,34.76,31.38,22.77,0.0,3857.562,76.01,16656.192475674583,0,pink
3046,29096158.0,503383000000.0,184.844,115.32,115.07,32.24,28.018,21.27,0.25,3954.818,82.83,17300.669043658618,0,pink
3047,29470428.0,533462000000.0,207.999,118.99,118.51,37.27,31.449,24.65,0.48,4021.319,81.24,18101.60341071396,0,pink
3048,29838022.0,624601000000.0,203.932,120.75,120.04,37.24,31.023,24.48,0.71,4023.055,82.8,20933.05648745752,0,pink
3049,30193260.0,598398000000.0,230.194,99.48,100.35,36.61,36.482,23.1,-0.87,3323.589,63.74,19818.9264756439,0,pink
3050,30529722.0,558924000000.0,236.158,118.23,119.2,44.95,37.71,28.15,-0.97,3904.392,74.25,18307.53650491806,0,pink
3051,30741464.0,456477000000.0,249.904,103.57,104.68,42.25,40.361,26.16,-1.11,3405.173,62.43,14848.902446545811,0,pink
3052,30563430.0,384943000000.0,240.786,100.15,101.21,40.6,40.115,24.37,-1.06,3311.474,60.61,12594.888728130318,0,pink
3053,29825652.0,309413000000.0,239.848,96.25,97.27,39.02,40.115,23.33,-1.02,3261.287,58.25,10374.05653361744,0,pink
3054,79001144.0,219649000000.0,309.488,26.56,26.56,12.01,45.218,8.22,0.0,336.198,14.55,2780.326826659624,0,pink
3055,79817768.0,233951000000.0,280.301,30.61,30.61,12.4,40.51,8.58,0.0,383.499,18.21,2931.0641710752925,0,pink
3056,80642304.0,249610000000.0,323.743,35.8,35.8,17.6,49.162,11.59,0.0,443.936,18.2,3095.273666784124,0,pink
3057,81475816.0,266927000000.0,345.956,40.93,40.93,21.94,53.604,14.16,0.0,502.358,18.99,3276.150066419709,0,pink
3058,82311232.0,286643000000.0,369.264,46.2,46.2,28.38,61.429,17.06,0.0,561.284,17.82,3482.428740709409,0,pink
3059,83142096.0,307221000000.0,420.507,52.46,52.08,35.5,68.164,21.9,0.38,626.398,16.58,3695.13176574235,0,pink
3060,83951800.0,327378000000.0,405.872,58.87,57.9,38.13,65.855,23.5,0.97,689.682,19.77,3899.594767473717,0,pink
3061,84762272.0,349424000000.0,399.002,66.79,64.16,41.64,64.9,25.6,2.63,756.941,22.52,4122.400116882191,0,pink
3062,85597232.0,367900000000.0,380.973,74.17,70.95,44.92,63.312,27.03,3.22,828.882,26.03,4298.0361794876735,0,pink
3063,86482920.0,386341000000.0,372.148,84.37,80.64,50.59,62.736,30.01,3.73,932.438,30.05,4467.25203080562,0,pink
3064,87411016.0,409655000000.0,407.545,96.36,91.72,63.1,68.796,37.38,4.64,1049.296,28.62,4686.537449696271,0,pink
3065,88349104.0,433528000000.0,367.353,105.38,101.51,60.32,59.423,37.29,3.87,1148.965,41.19,4906.988077660641,0,pink
3066,89301328.0,456299000000.0,335.041,116.6,115.15,61.73,53.608,38.58,1.45,1289.455,53.42,5109.655256190591,0,pink
3067,90267736.0,481061000000.0,338.02,126.79,124.46,66.5,53.431,42.07,2.33,1378.787,57.96,5329.268477498981,0,pink
3068,91235504.0,509802000000.0,367.009,142.69,141.25,78.95,55.894,51.84,1.44,1548.191,62.3,5587.758905787378,0,pink
3069,92191400.0,543931000000.0,431.656,158.93,157.95,100.52,63.64,68.18,0.98,1713.283,57.43,5900.018873777814,0,pink
3070,93126528.0,577683000000.0,441.422,177.08,175.75,111.3,63.329,77.58,1.33,1887.217,64.45,6203.205600019793,0,pink
3071,94033048.0,617775000000.0,384.812,192.31,191.6,103.56,54.05,73.73,0.71,2037.582,88.04,6569.764706552955,0,pink
3072,94914328.0,661488000000.0,432.812,210.81,209.19,123.98,59.267,90.54,1.62,2203.988,85.21,6969.316582002245,0,pink
3073,18628704.0,77750419456.0,700.935,3.21,3.21,3.21,100.0,2.25,0.0,172.315,0.0,4173.689133500645,0,pink
3074,19143456.0,80726597632.0,698.83,3.42,3.42,3.42,100.0,2.39,0.0,178.651,0.0,4216.929149679138,0,pink
3075,19660662.0,83935453184.0,700.565,3.54,3.54,3.54,100.0,2.48,0.0,180.055,0.0,4269.207882420236,0,pink
3076,20188800.0,87091593216.0,701.299,3.85,3.85,3.85,100.0,2.7,0.0,190.7,0.0,4313.856852116025,0,pink
3077,20733406.0,90567983104.0,700.0,4.1,4.1,4.1,100.0,2.87,0.0,197.749,0.0,4368.215386511989,0,pink
3078,21320676.0,95631917056.0,700.893,4.48,4.48,4.48,100.0,3.14,0.0,210.125,0.0,4485.407360254431,0,pink
3079,21966304.0,98647678976.0,699.605,5.06,5.06,5.06,100.0,3.54,0.0,230.353,0.0,4490.863778266931,0,pink
3080,22641538.0,101910000000.0,700.176,5.67,5.67,5.67,100.0,3.97,0.0,250.425,0.0,4501.019321213957,0,pink
3081,23329008.0,105592000000.0,700.813,6.15,6.15,6.15,100.0,4.31,0.0,263.62,0.0,4526.210458670167,0,pink
3082,24029594.0,109667000000.0,700.315,6.34,6.34,6.34,100.0,4.44,0.0,263.841,0.0,4563.830749699724,0,pink
3083,24743944.0,118148000000.0,654.321,7.29,7.29,7.29,100.0,4.77,0.0,294.618,0.0,4774.824902610513,0,pink
3084,25475608.0,103194000000.0,653.516,5.83,5.83,5.83,100.0,3.81,0.0,228.846,0.0,4050.698220823621,0,pink
3085,26223390.0,105793000000.0,654.135,6.65,6.65,6.65,100.0,4.35,0.0,253.59,0.0,4034.2991504912216,0,pink
3086,26984008.0,111053000000.0,652.065,7.99,7.99,7.99,100.0,5.21,0.0,296.101,0.0,4115.511676397368,0,pink
3087,27753310.0,111001000000.0,651.389,7.2,7.2,7.19,99.861,4.69,0.0,259.429,0.01,3999.558971524478,0,pink
3088,28516552.0,79904038912.0,640.809,5.93,5.93,5.81,97.976,3.8,0.0,207.949,0.12,2802.023151747097,0,pink
3089,29274010.0,72188813312.0,632.743,4.52,4.52,4.36,96.46,2.86,0.0,154.403,0.16,2465.9694149178745,0,pink
3090,30034386.0,68527398912.0,623.037,3.82,3.82,3.63,95.026,2.38,0.0,127.188,0.19,2281.6314244612827,0,pink
3091,30790514.0,69042724864.0,563.636,3.3,3.3,2.82,85.455,1.86,0.0,107.176,0.48,2242.337522004342,0,pink
3092,9891140.0,14964120576.0,29.639,6.43,7.76,0.07,0.902,0.23,-1.33,784.541,7.69,1512.8812832494536,0,pink
3093,10191966.0,16234401792.0,30.38,6.85,7.9,0.07,0.886,0.24,-1.05,775.12,7.83,1592.862632391042,0,pink
3094,10508294.0,17492738048.0,30.826,7.43,8.11,0.08,0.986,0.25,-0.68,771.771,8.03,1664.6601292274463,0,pink
3095,10837971.0,19282919424.0,31.477,7.91,8.26,0.08,0.969,0.26,-0.35,762.135,8.18,1779.200131094649,0,pink
3096,11188044.0,21270792192.0,29.551,8.63,8.46,0.07,0.827,0.25,0.17,756.164,8.39,1901.2074131993045,0,pink
3097,11564874.0,23506923520.0,30.405,9.1,8.88,0.08,0.901,0.27,0.22,767.842,8.8,2032.613889265028,0,pink
3098,11971571.0,26143430656.0,30.021,9.29,9.66,0.08,0.828,0.29,-0.37,806.912,9.58,2183.792808479355,0,pink
3099,12402078.0,29194975232.0,28.125,9.46,9.6,0.06,0.625,0.27,-0.14,774.064,9.54,2354.0389950780827,0,pink
3100,12852968.0,32424384512.0,27.397,9.66,9.49,0.04,0.421,0.26,0.17,738.351,9.45,2522.715726982281,0,pink
3101,13318094.0,36492398592.0,28.398,9.28,9.86,0.05,0.507,0.28,-0.58,740.346,9.81,2740.061647860422,0,pink
3102,13792095.0,41490620416.0,28.818,9.85,10.41,0.05,0.48,0.3,-0.56,754.78,10.36,3008.2899237570505,0,pink
3103,14265824.0,45144018944.0,27.948,11.54,11.45,0.05,0.437,0.32,0.09,802.617,11.4,3164.4873050445594,0,pink
3104,14744662.0,48567369728.0,27.597,11.5,12.32,0.06,0.487,0.34,-0.82,835.557,12.26,3293.895087456057,0,pink
3105,15234976.0,51019694080.0,27.967,12.22,13.23,0.05,0.378,0.37,-1.01,868.396,13.18,3348.85293419563,0,pink
3106,15737796.0,53419184128.0,41.783,13.12,14.36,0.35,2.437,0.6,-1.24,912.453,14.01,3394.3243468145097,0,pink
3107,16248231.0,54980182016.0,44.162,12.97,13.36,0.36,2.695,0.59,-0.39,822.243,13.0,3383.7641781434545,0,pink
3108,16767758.0,56618332160.0,67.126,13.01,11.62,0.65,5.594,0.78,1.39,692.997,10.97,3376.61911389704,0,pink
